지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22184,2014-11-04,2,1022.5,59,13.8,19.1,1,.6,.9,1.6,5.1,6.4
22184,2014-11-05,2,1021.3,62,14.2,18.8,.6,.4,.4,.7,4.6,9.1
22184,2014-11-06,4.9,1021.1,68,15.7,18.6,.9,.6,1,1.5,3.4,4.6
22184,2014-11-07,4.8,1025.2,66,13.9,18.6,1.6,1,1.5,2.4,5.3,7.1
22184,2014-11-08,1.9,1024.6,71,13.6,18.7,.8,.5,.7,1,5.5,7.1
22184,2014-11-09,6.1,1023.4,67,14,18.2,1.7,1.1,1.4,2.2,4.3,5.8
22184,2014-11-10,5.1,1022.1,62,13.2,18.1,1.4,.9,1.3,2.1,4.3,5.3
22184,2014-11-11,3.8,1018.1,66,13.5,18.2,1,.6,.7,1.2,3.7,5.3
22184,2014-11-12,8.2,1017.6,61,13.6,18.1,3.4,2.1,2.9,5,6,8
22184,2014-11-13,6.4,1024.5,65,9,17.6,3.1,2,2.8,4.7,6.7,9.1
22184,2014-11-14,4.5,1026.5,53,11.6,17.4,1.6,1,1.3,2,5,7.1
22184,2014-11-15,2.9,1029.5,54,11.7,17.4,.9,.5,.7,1.3,3.8,5.3
22184,2014-11-16,2.1,1025.9,61,12.6,17.5,.5,.3,.4,.7,3.6,7.1
22184,2014-11-17,5.7,1025.6,64,12.3,17.4,1.7,1.1,2,2.7,4.2,6.4
22184,2014-11-18,5.6,1028.5,59,10.9,17.3,2.1,1.3,1.9,3.2,5,7.1
22184,2014-11-19,3.7,1027.5,52,10.7,17.1,1.1,.7,1,1.6,4,7.1
22184,2014-11-20,1.6,1025.2,56,11.9,16.9,.5,.3,.3,.6,4.7,7.1
22184,2014-11-21,2.7,1023.5,78,14.5,16.5,.5,.3,.5,.9,3.7,5.8
22184,2014-11-22,3.7,1023.4,82,15.1,16.9,.7,.4,.6,1,3.8,6.4
22184,2014-11-23,,,,,,,,1,2,,4.9
22184,2014-11-24,5,1015.9,90,15.6,17,1.3,.8,1.3,2,4.1,5.3
22184,2014-11-25,5,1015.4,82,13.3,17.1,2.2,1.4,2.3,3.7,5.5,7.1
22184,2014-11-26,4.4,1018.5,76,13.1,17.1,2.1,1.3,2.3,3.9,6.1,8
22184,2014-11-27,3.3,1022.5,78,14.1,17.3,.9,.6,.9,1.3,5,7.1
22184,2014-11-28,6,1016.7,79,15.5,17,2,1.3,1.7,3.1,4.8,6.4
22184,2014-11-29,4.6,1020,68,13.3,17,1.7,1.1,1.9,2.8,5.6,7.1
22184,2014-11-30,6.7,1011.5,86,15.3,17.2,2.2,1.4,2.2,3.5,4.9,6.4
22184,2014-12-01,9.8,1021.8,72,8,17.5,6,3.7,4.8,8.4,8,10.7
22184,2014-12-02,7.1,1026.7,75,5,17.6,3.7,2.4,3.8,5.7,6.9,9.1
22184,2014-12-03,5.1,,,,,2.4,1.5,1.7,3.6,5,6.4
22184,2014-12-28,,,,,,,,.5,.7,,4.2
22184,2014-12-29,,,,,,,,1.3,2.1,,5.1
22184,2014-12-30,5.9,1018.6,48,11.3,15.8,1.8,1.1,1.6,2.8,5.5,6.1
22184,2014-12-31,12.2,1017.7,70,9.7,15.5,3.9,2.4,3.8,5.9,6.5,8.3
22184,2015-01-01,,,,,,,,4.6,7.2,,10.5
22184,2015-01-02,10.9,1026.6,60,5.6,15.5,3.8,2.3,2.8,4.9,7.5,9.1
22184,2015-01-03,4.4,1024.6,64,6.8,15.5,1.6,1,1.6,2.7,6,8
22184,2015-01-04,5.3,1018.6,67,11.5,15.5,1.8,1.1,1.4,2.6,5.6,6.5
22184,2015-01-05,5.4,1017.3,71,13.4,15.6,1.5,.9,1.4,2.3,4.8,6.7
22184,2015-01-06,,,,,,,,3.1,5.5,,9.5
22184,2015-01-08,,,,,,,,1.8,2.8,,5.4
22184,2015-01-13,8,1031.8,73,10.1,15,1.9,1.1,1.4,2.5,4.8,5.6
22184,2015-01-14,8.1,1025,69,9.4,14.9,1.7,1.1,1.3,2.2,4.3,5.7
22184,2015-01-15,9.5,1022.6,69,8.5,14.9,2.5,1.6,1.9,3.3,5.3,6.3
22184,2015-01-16,,,,,,,,2.2,3.2,,6.9
22184,2015-01-17,10.5,1028.6,68,4.8,14.1,3.7,2.3,2.8,5.6,7.4,9.1
22184,2015-01-18,6.9,1025.8,68,6.7,14.3,2,1.2,2.7,4.5,6.3,8.3
22184,2015-01-19,10.2,1024.7,59,7.9,14.3,3.7,2.3,2.9,4.6,7.7,8.3
22184,2015-01-20,,,,,,,,1.7,3.1,,7.1
22184,2015-01-21,,,,,,,,.9,1.5,,4.2
22184,2015-01-22,9.9,1020.2,69,7.2,14,2.3,1.4,2.2,3.7,5.6,7.4
22184,2015-01-23,,,,,,,,1.3,2.3,,7.1
22184,2015-01-24,2.1,,,,,.6,.4,.5,.9,,9.1
22184,2015-01-25,5.5,1022.5,79,12.6,13.1,1.5,.9,1.5,2.4,5,8.3
22184,2015-01-26,7.3,1020.1,87,8.6,12.4,2.1,1.3,2.1,3.3,,6.7
22184,2015-01-27,11,,,,,3.3,2,2.4,4.2,6.5,9.1
22184,2015-01-28,,,,,,,,2.1,3.7,,8.3
22184,2015-01-29,6,1025.7,80,6.3,13.9,1.9,1.1,1.5,2.5,6.4,8
22184,2015-01-30,10.9,1025.5,74,5.4,13.7,3,1.8,2.4,4.1,5.6,6.9
22184,2015-01-31,10.1,1031,67,3.3,13.4,3.3,2,2.4,4,6.9,8.7
22184,2015-02-01,7.2,1032.8,67,4,13.6,1.9,1.2,1.6,2.5,4.7,7.7
22184,2015-02-02,6,1030.9,66,5.3,13.5,1.5,.9,1.1,2.2,4.1,4.8
22184,2015-02-03,6.7,1028.5,67,5.9,13.5,1.5,.9,1.2,1.9,4.2,4.5
22184,2015-02-04,8.8,1024.6,61,6.7,13.4,2.1,1.3,1.7,2.7,4.9,6.5
22184,2015-02-05,10.5,1025,66,5.5,13.4,3.1,2,2.4,4.1,6.9,8
22184,2015-02-06,,1027,64,5.5,13.5,,,1.5,2.5,,8.7
22184,2015-02-07,6.1,1023.1,63,7.5,13.5,1.3,.8,1.1,1.7,,6.3
22184,2015-02-08,13.2,1026.5,79,1.9,13.3,4.6,2.8,3.7,6.4,7.7,11.1
22184,2015-02-09,9.3,1030.2,66,1.9,13.4,2.8,1.8,2.3,3.7,6.9,9.1
22184,2015-02-10,8.2,,,,,2.5,1.5,1.8,3.1,6.5,7.4
22184,2015-02-11,,,,,,,,1.6,2.8,,7.4
22184,2015-02-12,9.4,1015.2,67,6,12.4,2.6,1.6,2.3,4,5.5,6.7
22184,2015-02-13,6.7,1021,61,3.9,11.5,1.9,1.1,1.6,3.1,4.6,7.4
22184,2015-02-14,,,,,,,,1,1.6,,6.9
22184,2015-02-15,6.2,1018,89,11.8,10.4,2,1.2,1.8,3.1,5.2,5.9
22184,2015-02-16,6.9,1013.8,91,10.4,11.5,2.7,1.7,2.1,3.9,6.6,8
22184,2015-02-17,,1019,70,7.4,12.8,,,1.9,3.6,,6.9
22184,2015-02-18,10.6,1022.9,69,6.1,12.2,3.1,1.8,2.2,4.2,5.8,7.1
22184,2015-02-19,5.9,1026.7,63,5.4,12.1,2.2,1.3,2.4,4.1,8,10
22184,2015-02-20,6.5,1025.4,64,9.8,12.1,1.4,.8,1.6,2.5,6,8.7
22184,2015-02-21,6.5,1016.7,89,11,11.8,2.1,1.3,1.7,3.2,6.1,7.1
22184,2015-02-22,8.2,1018.3,78,7.8,11.7,2.4,1.4,1.8,3.1,6.1,7.1
22184,2015-02-23,6,1020.8,69,5.9,11.7,1.7,1,1.5,2.3,6.2,7.4
22184,2015-02-24,6.3,1019.1,61,6.9,11.6,1.5,.9,1.2,2,4,4.7
22184,2015-02-25,3,1018.8,65,9.8,11.4,.8,.5,.7,1.3,3.4,8
22184,2015-02-26,8.6,1020.4,71,7.3,11.1,2.1,1.3,2,3.2,4.5,6.7
22184,2015-02-27,8.8,1026.6,63,3.8,11.4,2.9,1.7,2.2,4.1,6.1,7.7
22184,2015-02-28,9.8,1024.9,74,7.6,11.8,2.9,1.7,2.1,4.3,6.3,7.7
22184,2015-03-01,9.4,1021.1,70,6.5,11.7,2.5,1.5,1.9,3.2,5.7,7.7
22184,2015-03-02,3.4,1021,51,6.7,11.8,1.4,.8,1.5,2.5,5.8,6.7
22184,2015-03-03,4.6,1013.8,72,8,11.5,1.3,.7,2.3,4.2,3.6,6.3
22184,2015-03-04,11.8,1024.1,62,3.7,11.2,3.9,2.4,3.1,5.1,7.1,10
22184,2015-03-05,6.3,1026,53,4.1,11.1,1.9,1.2,2,3.6,6.6,8.3
22184,2015-03-06,4.9,1023.4,70,7.5,11,1.5,.9,1.3,2.4,5.9,7.4
22184,2015-03-07,,,,,,,,1.1,1.8,,6.1
22184,2015-03-08,,,,,,,,1.3,2.4,,5.4
22184,2015-03-09,,,,,,,,3.2,5.6,,8.3
22184,2015-03-10,,,,,,,,3.7,6.2,,11.1
22184,2015-03-11,9.1,1025.1,59,6.6,10.7,2.8,1.6,1.9,3.6,6,7.7
22184,2015-03-12,5.2,1022.7,61,7.4,11,1.9,1.2,1.7,2.9,6.2,7.4
22184,2015-03-13,6.8,,,,,2,1.2,1.7,3,5.1,5.6
22184,2015-03-14,5,1023.2,50,8.3,10.4,1.3,.8,1.1,2,3.7,5.4
22184,2015-03-15,2.9,1022.2,55,9.2,9.6,.6,.4,.5,.9,3.5,5.6
22184,2015-03-16,4.2,1019.8,80,10.9,10.8,.8,.5,.6,1.1,2.7,3.2
22184,2015-03-17,4.7,1016.6,96,11.8,11.5,.9,.6,.8,1.5,4.5,7.1
22184,2015-03-18,6.4,1006.9,99,12.1,11.2,1.8,1.2,1.5,2.5,5.2,7.1
22184,2015-03-19,3.2,1013,97,10.3,11.3,1.8,1.1,1.5,2.3,7.2,7.7
22184,2015-03-20,4.3,1018.4,75,10.7,11.3,1,.6,.9,1.5,,7.4
22184,2015-03-21,4.4,1018.4,87,10.6,11.4,.8,.4,.7,1.2,,5.7
22184,2015-03-22,6.9,1021.9,74,9.6,11.3,1.5,.9,1.1,2.1,4.3,5.4
22184,2015-03-23,8,,,,,1.8,1.1,1.6,2.8,5.5,8.7
22184,2015-03-24,7.8,1031.7,52,7.3,10.6,1.8,1.1,1.4,2.8,4.7,6.3
22184,2015-03-25,3.1,1035.3,62,7.3,10.8,.9,.5,.7,1.3,3.4,6.1
22184,2015-03-26,2.5,1033.7,57,8.6,10.6,.5,.3,.4,.7,5,13.3
22184,2015-03-27,2.3,1026.5,70,9.4,10.8,.6,.3,.5,.9,3.4,7.7
22184,2015-03-28,1.8,1019.2,75,10.6,11.5,.9,.6,.8,1.3,7.5,9.1
22184,2015-03-29,1.2,1018.1,89,11.1,11.5,.8,.5,.6,1.1,8.1,9.1
22184,2015-03-30,2.3,1018.8,97,11.2,10.5,.7,.4,.5,.9,6.2,8.7
22184,2015-03-31,,,,,,,,1.1,2.1,,4.7
22184,2015-04-01,,,,,,,,2.4,4.2,,6.9
22184,2015-04-02,11.7,1007.6,94,14,12,3.6,2.2,2.6,4.5,6.7,7.7
22184,2015-04-03,6.9,1005.8,93,10.1,11.4,2.8,1.6,2.4,4.4,7.9,8.3
22184,2015-04-04,11.2,1011.7,93,11.7,11.6,3.7,2.3,3.1,5.2,7.2,8.3
22184,2015-04-05,2.7,1013.5,99,11,11.6,2,1.2,2.2,3.4,6.8,8
22184,2015-04-06,7.1,1016.9,89,10.5,11.6,1.7,1,1.7,3,5.1,6.9
22184,2015-04-07,8.6,1023.3,76,8.4,11.7,2.9,1.7,2,3.7,7.5,9.5
22184,2015-04-08,6.2,1025.9,79,8.7,12,2.3,1.4,1.8,3.2,7.2,9.1
22184,2015-04-09,4.7,1024.7,72,11.1,12.3,1.6,1,1.4,2.6,6.8,8
22184,2015-04-10,5.9,1022.8,77,10.7,12.4,1.6,1,1.2,2.1,6,7.4
22184,2015-04-11,4.5,1025.4,74,11.7,12.6,1.3,.8,1,1.9,6.5,7.7
22184,2015-04-12,8.8,1022.2,85,12.4,12.5,2.4,1.5,2,3.5,6,7.4
22184,2015-04-13,6.5,1016.1,83,11.5,11.9,2.7,1.6,2.4,4.3,7.6,9.5
22184,2015-04-14,5.9,1009.7,73,9.8,11.6,2.4,1.5,2.1,3.3,6.9,8.3
22184,2015-04-15,6.4,1012.2,86,11.7,11.7,2,1.2,1.8,3,5.9,7.7
22184,2015-04-16,6.8,1012,83,12.3,11.6,1.8,1.1,1.4,2.5,4.8,6.1
22184,2015-04-17,,,,,,,,.7,1.1,,7.4
22184,2015-04-18,7.2,1014,91,13.2,12.1,1.8,1.1,1.5,2.5,5.2,7.4
22184,2015-04-19,,,,,,,,1.8,2.8,,7.1
22184,2015-04-23,,,,,,,,.3,.5,,3.1
22184,2015-04-24,,1020.8,90,13,12.7,,,.5,.8,,28.6
22184,2015-04-25,1.9,1020.9,89,13.6,13.2,.4,.2,.3,.6,3.3,6.9
22184,2015-04-26,2,1020.4,88,14.8,14,.4,.2,.3,.6,3.3,6.5
22184,2015-04-27,,1017.7,85,15.4,13.8,,,.4,.8,,10
22184,2015-04-28,5.2,1011.1,92,16,14.4,1.5,.9,1.6,2.5,3.9,5.4
22184,2015-04-29,3.3,1009.4,99,14,13.7,1.4,.8,1.3,2,5,5.9
22184,2015-04-30,4.4,1012.7,96,14.4,13.7,1.6,.9,1.2,2.1,5.3,6.3
22184,2015-05-01,1.9,1014.8,95,15.1,14.4,.8,.5,.7,1.2,,5.9
22184,2015-05-02,3.8,1010.8,98,15.5,14.7,1,.6,1.2,1.8,3.8,4.9
22184,2015-05-03,5.3,1005.5,99,14.5,14.3,1.8,1.1,1.3,2.3,6.2,7.7
22184,2015-05-04,,,,,,,,1.2,1.8,,4.5
22184,2015-05-05,3.9,1013.1,64,12.9,13.9,.9,.5,.9,1.4,,6.5
22184,2015-05-06,,1012.1,72,13.7,14.1,,,.4,.6,,6.5
22184,2015-05-07,2.5,1013.5,80,14.4,14.4,.4,.2,.3,.5,,6.7
22184,2015-05-08,1.6,,,,,.4,.2,.3,.6,,5.9
22184,2015-05-09,,,,,,,,.3,.8,,5.4
22184,2015-05-10,,,,,,,,.9,1.8,,5
22184,2015-05-11,9.5,,,,,2.6,1.6,2.2,4.5,5.8,12.5
22184,2015-05-12,,,,,,,,2.1,3.7,,8
22184,2015-05-13,,1009.1,80,16,14.1,,,2,3.4,,7.4
22184,2015-05-14,,,,,,,,1.7,3.2,,7.4
22184,2015-05-15,,,,,,,,.9,1.6,,7.1
22184,2015-05-16,,,,,,,,.9,2,,6.1
22184,2015-05-17,,1012.2,82,15.3,14.9,,,.6,1.2,,7.1
22184,2015-05-18,4.1,1005.7,96,14.5,14.8,.9,.5,.7,1.1,4.3,6.9
22184,2015-05-19,,1007.8,96,14.4,15.4,,,.6,1.2,,6.5
22184,2015-05-20,5.7,1009.8,92,14.1,15.3,1.1,.7,1,1.7,3.3,7.1
22184,2015-05-21,4.5,,,,,1.1,.7,.9,1.6,,5.6
22184,2015-05-22,1.9,1015.6,86,16.6,16.2,.5,.3,.3,.8,,6.7
22184,2015-05-23,1.4,,,,,.4,.2,.3,.8,,6.9
22184,2015-05-24,3.4,1009.6,82,16.6,16.5,.7,.4,.7,1.3,,9.5
22184,2015-05-25,5.3,1010.3,86,15.9,16.1,1.1,.7,.9,1.5,3.3,5.7
22184,2015-05-26,4.1,1012.2,94,15.1,16.1,1,.6,.7,1.3,2.8,3.7
22184,2015-05-27,,,,,,,,.3,.7,,7.7
22184,2015-05-28,4.9,1008.6,86,17.8,16.8,.8,.5,.8,1.3,4.1,7.4
22184,2015-05-29,2.3,1008.2,92,18,17.4,.9,.6,.7,1.2,6.8,8.3
22184,2015-05-30,4.9,1004.4,93,17.5,17.4,1.1,.7,1,1.8,4.6,8
22184,2015-05-31,3.4,1008.7,91,17.2,17.5,1,.6,.9,1.6,4.4,8.3
22184,2015-06-01,1.9,1010.5,90,18.4,18.4,.7,.4,.5,.9,,8
22184,2015-06-02,4.2,1008.2,96,18.4,18.5,.7,.5,.7,1.1,,6.7
22184,2015-06-03,6.9,1007.5,86,18.3,18.3,1.3,.8,1.3,2.4,3.6,4.9
22184,2015-06-04,2.2,1012.2,79,18.9,18.4,1,.6,.8,1.4,,8.3
22184,2015-06-05,3.1,1007,81,16.9,18.8,.8,.5,.7,1.1,4.5,6.7
22184,2015-06-06,2.9,1013.4,84,18.4,18.9,.8,.5,.9,1.6,4.8,6.3
22184,2015-06-07,6.8,1013.6,93,18.4,19,1.5,.8,1.1,2,4,5.1
22184,2015-06-08,6.9,1007.2,96,18.6,19.1,1.5,.8,1,2,3.9,4.7
22184,2015-06-09,2.5,,,,,.7,.4,.5,1,4.6,6.7
22184,2015-06-10,4,1008,95,19.8,20,1.1,.7,1.2,2,5.1,6.9
22184,2015-06-11,5.7,1003.2,99,20.1,19.9,1.3,.8,.9,2,3.6,4.7
22184,2015-06-12,4,1005.8,95,21.3,20.8,1.1,.7,1,1.9,5.4,7.1
22184,2015-06-13,7.2,1006.9,90,21.4,20.6,1.8,1.1,1.5,2.4,4.5,6.5
22184,2015-06-14,,,,,,,,.9,1.5,,6.9
22184,2015-06-15,,1008.5,89,21.1,21.2,,,.9,1.5,,6.5
22184,2015-06-16,3.3,1006.6,93,20.2,21.4,.7,.4,.6,1.2,,6.3
22184,2015-06-17,5.6,1004.3,91,20,21.3,1,.6,1.3,2.4,5.1,6.3
22184,2015-06-18,,1004.6,89,20.7,21.1,,,1.4,2.1,,7.7
22184,2015-06-19,1.6,1009.1,90,21.2,21.8,1.2,.8,1.3,2.1,6.9,7.7
22184,2015-06-20,,,,,,,,.7,1.2,,8.3
22184,2015-06-21,3.1,1010.5,85,20.1,22,.8,.5,.7,1.1,5.2,7.1
22184,2015-06-22,2.4,1010.7,90,20.4,21.7,.5,.3,.4,.8,4.5,6.9
22184,2015-06-23,5.8,1010.6,93,21.3,21.9,1.2,.7,.9,1.7,3.5,4.1
22184,2015-06-24,7.9,1008.5,94,21,21.6,1.7,1,1.3,2.2,4.4,5.7
22184,2015-06-25,,,,,,,,1.7,3.2,,6.3
22184,2015-06-26,8.3,997.7,93,21.4,21.2,2.5,1.6,2.2,3.4,6.4,8
22184,2015-06-27,4.4,1006,93,20.4,21.2,1.7,1.1,1.3,2.1,7.9,8.7
22184,2015-06-28,7.7,1010,87,20.4,21.3,2,1.2,1.4,2.4,5.2,8.3
22184,2015-06-29,6.2,1008.3,89,20.6,21.5,1.7,1.1,1.3,2.3,6.3,8.3
22184,2015-06-30,6.2,998.6,97,20.9,21.3,1.5,.9,1.2,2.3,5.6,8
22184,2015-07-01,5.2,,,,,1.7,1,1.3,2.1,6.8,8.7
22184,2015-07-02,,1003.7,89,21.7,22.1,,,1,1.8,,9.1
22184,2015-07-03,4.3,,,,,1.1,.6,.7,2.8,11.6,28.6
22184,2015-07-04,4.3,1010.7,,,22.2,.8,.5,.8,1.2,6.6,8
22184,2015-07-05,4.1,1011.5,,,22.3,.9,.5,.6,1,5.4,28.6
22184,2015-07-06,,1011.7,,,22.3,,,1.2,2,,10.5
22184,2015-07-07,10.9,1008,,,21.4,2.8,1.7,2.5,4.1,6.4,7.7
22184,2015-07-08,4.8,1008,,,21.1,1.7,1.1,1.7,3,8.6,10.5
22184,2015-07-09,8.9,1012.2,,,20.9,2.1,1.2,1.6,2.7,6.5,10
22184,2015-07-10,,,,,,,,1.9,3.2,,7.7
22184,2015-07-11,,,,,,,,3.7,5.7,,14.3
22184,2015-07-12,,993.7,,,21.3,,,4.2,8.3,,13.3
22184,2015-07-13,8,1000.5,,,20.8,3.6,2.3,3.1,4.9,8.9,10.5
22184,2015-07-14,3.3,1005.1,,,21.3,1.7,1.1,1.4,2.4,8.9,10
22184,2015-07-15,2.2,,,,,1,.6,.7,1.3,8.4,9.1
22184,2015-07-16,,,,,,,,2,3.8,,28.6
22184,2015-07-17,2.4,,,,,1.4,.9,1.1,2,8.2,10.5
22184,2015-07-18,5.7,1008.5,,,22.1,1.5,.9,1.1,1.9,6.5,28.6
22184,2015-07-19,7.2,,,,,1.7,1,1.4,2.3,4.9,6.1
22184,2015-07-20,,1008.3,,,23,,,1.3,2.3,,6.9
22184,2015-07-21,3.6,1007.4,,,23.3,1.5,.9,1.3,1.9,8.1,10
22184,2015-07-22,4.3,1006.8,93,24.3,23.6,1.8,1.1,1.3,2.3,8.2,8.7
22184,2015-07-23,8,1008,92,25.2,23.7,2.6,1.6,1.9,3.3,7.7,8.3
22184,2015-07-24,8.8,,,,,3,1.9,2.1,3.4,7.8,8.3
22184,2015-07-25,7.9,,,,,2.6,1.6,1.9,3.4,7.4,8
22184,2015-07-26,2.8,1008.4,87,25.5,24.3,1.4,.9,1.1,1.8,6.3,7.1
22184,2015-07-27,3.8,1009.2,95,25.4,24.9,1.2,.8,.9,1.5,7.1,8.3
22184,2015-07-28,3.5,1009.7,94,26.2,25.4,1.3,.8,.9,1.6,6.7,7.7
22184,2015-07-29,6.4,1008.8,92,26.7,25.6,1.5,.9,1.1,2.1,5.8,6.9
22184,2015-07-30,5.8,1010,91,26.8,26.1,1.5,.9,1.2,2,5.9,6.7
22184,2015-07-31,6.1,1010.4,89,27.1,26.4,1.5,.9,1.1,1.9,6.4,7.1
22184,2015-08-01,5.6,1011.2,88,27.2,26.9,1.4,.9,1.1,1.7,5.9,6.7
22184,2015-08-02,6.8,1011.6,89,27.4,26.9,1.8,1,1.2,2.2,5.3,6.3
22184,2015-08-03,7.6,1010.9,85,27.6,26.7,1.9,1.2,1.3,2.3,5.4,6.1
22184,2015-08-04,7.7,1009,86,27.8,26.8,1.9,1.2,1.4,2.6,5.9,6.5
22184,2015-08-05,4.6,1009.4,84,28.1,27.5,1.4,.9,1.1,1.8,5.3,6.1
22184,2015-08-06,4.2,1011.5,87,27.9,27.5,1.1,.6,.8,1.5,4,5
22184,2015-08-07,5.9,1014.1,87,27.8,27.8,1.3,.8,1,1.9,3.8,4.4
22184,2015-08-08,4.7,1013.5,85,27.9,28,1.3,.8,1.3,2.1,8,14.3
22184,2015-08-09,2.7,1011.2,82,27.9,27.9,2.4,1.5,1.9,3.5,12.7,14.3
22184,2015-08-10,2.9,1010.9,77,27.5,28.1,2.3,1.4,2.1,3.3,10.7,11.8
22184,2015-08-11,6.2,1005.3,86,26.8,28,2.2,1.4,2.7,4.6,7.8,10
22184,2015-08-12,9.4,1002.4,90,25.2,27.4,3.2,1.9,2.9,5.5,8.1,9.1
22184,2015-08-13,5.1,1006.3,81,26.4,27.1,1.4,.9,1.2,2,6.2,8
22184,2015-08-14,2.3,1007.1,82,25.9,27.7,.9,.5,.7,1.2,,7.7
22184,2015-08-15,2.5,1007.7,82,26.5,28.1,.6,.4,.9,1.5,5.5,8
22184,2015-08-16,7.3,1006.1,89,25.3,27.6,1.5,.9,1.2,2,4.7,8.3
22184,2015-08-17,3.6,,77,25.8,27.4,1.5,.9,1.4,2.4,7.6,28.6
22184,2015-08-18,7.2,,81,26.1,27,1.6,1,1.5,2.3,6,9.1
22184,2015-08-19,7.7,,87,25.8,26.4,1.8,1.1,1.4,2.2,4.9,7.1
22184,2015-08-20,5.7,,95,25.6,25.8,1.1,.7,1,1.6,3.7,5.6
22184,2015-08-21,7.5,,89,25.1,26.1,2,1.3,2,3.4,7.2,11.8
22184,2015-08-22,2.7,,84,25.2,26,1.4,.9,1.2,1.8,12.5,14.3
22184,2015-08-23,3.5,,88,25,26,1.5,1,1.1,2.2,13.2,14.3
22184,2015-08-24,11.6,,89,25,25.9,3.4,2.1,3.6,6.1,9,13.3
22184,2015-08-25,7.6,999.3,89,23.5,25.4,3.4,2,3.2,5.6,9.2,11.1
22184,2015-08-26,5.8,1006.5,80,23.9,25,1.7,1.1,1.3,2,8.5,11.1
22184,2015-08-27,4.3,1009.7,86,25,25.4,1.1,.6,.7,1.3,8.3,10.5
22184,2015-08-28,,1008.9,82,25.1,25.9,,,.7,1.1,,9.1
22184,2015-08-29,2.2,1009.6,79,24.6,26,.6,.4,.5,.9,,8.7
22184,2015-08-30,2.8,1011,82,24.3,25.8,.5,.3,.5,.8,,7.7
22184,2015-08-31,7.2,1010.5,87,24.4,25.5,1.3,.8,1.1,1.8,3.9,5.9
22184,2015-09-01,,,,,,,,1.2,1.9,,7.1
22184,2015-09-02,,,,,,,,1.1,2.1,,6.1
22184,2015-09-03,5.1,1012.2,82,25.1,25.9,1.2,.7,.8,1.7,,4.8
22184,2015-09-04,3.9,1013.3,81,24.5,26.1,.8,.5,.8,1.4,3.1,4.5
22184,2015-09-05,6.9,1007.6,86,23.4,25.7,1.4,.8,1.8,3.1,4.1,5.4
22184,2015-09-06,7.8,1004.5,84,23.6,25.5,2.5,1.5,2.4,3.9,7,8.3
22184,2015-09-07,7.1,1011.2,74,23.5,25.3,2.3,1.4,1.8,3.4,7.3,8.7
22184,2015-09-08,6.3,1014,69,22.9,25.1,2.3,1.4,1.7,2.8,7.5,9.1
22184,2015-09-09,5.8,1015.3,67,22.7,25,2,1.2,1.5,2.6,8.1,9.1
22184,2015-09-10,4.1,1013.7,76,,25,1.3,.8,1,1.5,7.2,10
22184,2015-09-11,,,,,,,,.8,1.2,,10.5
22184,2015-09-12,6.3,1011.2,77,22.4,24.9,1.6,.9,1.4,2.2,4.8,5.9
22184,2015-09-13,6.2,1017.8,66,21.9,24.9,2.1,1.2,1.5,2.9,7.3,8
22184,2015-09-14,7.9,1021.6,69,,24.8,1.9,1.1,1.6,2.7,5,7.1
22184,2015-09-15,10.2,1018.8,76,22.6,24.4,3,1.8,2.5,4.4,7,7.7
22184,2015-09-16,8,,,,,2.3,1.4,2.2,3.5,6.7,7.7
22184,2015-09-17,5.5,1015.5,74,22.2,24,1.6,1,1.4,2.3,5.6,8.3
22184,2015-09-18,3.9,1016.7,72,22.5,24.1,1.4,.8,1,1.7,7.1,9.1
22184,2015-09-19,2.8,1014.7,70,22.3,24.3,1.1,.7,.9,1.5,6.4,8
22184,2015-09-20,3.5,,,,,.9,.6,.8,1.3,4.8,7.7
22184,2015-09-21,4,1014.2,82,22.8,24.2,.9,.5,.6,1.1,2.9,3.8
22184,2015-09-22,8,1015.4,83,23.5,24.2,1.9,1.2,1.6,2.6,5,6.1
22184,2015-09-23,10.6,1008.4,90,22.7,24.1,2.8,1.7,2.6,4.5,5.7,7.4
22184,2015-09-24,6.1,1005.9,83,22.7,24,2.2,1.4,2,3,7.4,9.1
22184,2015-09-25,2.8,1006.9,80,23.3,23.9,1.4,.8,1,1.7,7.1,8.3
22184,2015-09-26,6,1011,81,22.8,23.9,1.4,.8,1,2,5.6,8.3
22184,2015-09-27,5.9,1014.3,81,22.9,23.9,1.5,.9,1.5,2.2,5.1,6.5
22184,2015-09-28,7.2,1017,78,23.3,24,1.6,1,1.3,2,6.2,7.7
22184,2015-09-29,,,,,,,,2.6,4.3,,13.3
22184,2015-09-30,,,,,,,,2.8,4.8,,10
22184,2015-10-01,11.4,1007.8,88,22.6,23.1,3.6,2.3,4.1,6.6,7,10.5
22184,2015-10-02,6.3,1010.6,58,19.5,21.7,3.2,2.1,3.8,5.8,9.1,11.8
22184,2015-10-03,4,1016.8,74,21.2,21.8,1.2,.7,.8,1.6,4.8,6.9
22184,2015-10-04,5.5,1016.2,71,20.7,21.7,1.1,.7,.9,1.6,3.6,5.9
22184,2015-10-05,2.9,1018.7,74,20.9,22.2,1.1,.6,.9,1.5,5.6,6.3
22184,2015-10-06,2,1018.2,77,20.5,22.1,.7,.4,.5,1,5.3,6.3
