지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22103,1999-06-23,8.5,1000.7,95,21.9,21,2.4,.8,1.5,4.2,54.5,75
22103,1999-06-24,6.4,1001.4,93,19.4,19.2,2.7,.9,1.5,4.4,7.3,9.5
22103,1999-06-25,3.9,1005.1,91,19.5,19.3,1.6,.5,.7,2.1,7.1,9.5
22103,1999-06-26,4.1,1007.9,92,19,18.9,1.5,.5,.9,2.5,20.4,75
22103,1999-06-27,1.8,1008.4,93,19.4,19.3,1.3,.4,.6,2,10.4,75
22103,1999-06-28,5.7,1005.3,94,19.3,18.6,1.4,.5,1.3,4.5,12.3,75
22103,1999-06-29,7.2,1002.1,89,19.4,18.2,2.8,1,1.8,5.3,9.2,27.3
22103,1999-06-30,2.1,1008.5,93,20.2,19.5,1.5,.5,.6,1.9,6.2,10.9
22103,1999-07-01,7.9,1004.5,95,20.1,19.5,2.2,.7,1.7,4.7,39.8,75
22103,1999-07-02,6,999.3,93,21.4,19.9,3.4,1.1,1.9,5.4,12.3,75
22103,1999-07-03,6,1005.9,93,20.4,20.5,2.2,.7,1,2.6,16.7,75
22103,1999-07-04,5.9,1009.2,86,20.6,21.1,1.4,.4,.6,1.9,24,75
22103,1999-07-05,7.5,1009.9,83,21,21.3,1.8,.6,.7,2.4,53.7,75
22103,1999-07-06,7.7,1010.3,82,21.2,21.5,1.7,.6,.7,2,60.9,75
22103,1999-07-07,9.3,1009.1,86,21.4,21.6,2,.7,.8,2.5,58.3,75
22103,1999-07-08,8.4,1007,90,22,21.7,1.9,.6,.8,2.7,60.7,75
22103,1999-07-09,8.6,1004.2,91,22,21.9,2.1,.7,.8,2.5,57.1,75
22103,1999-07-10,10.4,1004.3,86,22.1,21.9,2.8,.9,1.1,3.6,13.1,75
22103,1999-07-11,11.6,1005.2,80,21.5,21.7,3,1,1.2,3.8,32.9,75
22103,1999-07-12,9.4,1004.8,85,21.6,21.8,2.2,.7,1.1,3,37.6,75
22103,1999-07-13,6,1003.5,86,22.4,22.2,1.5,.5,.7,2.1,26.2,75
22103,1999-07-14,3,1003.6,88,22.6,22.7,1.2,.4,.6,2.5,7.6,15
22103,1999-07-15,5.6,1002.2,89,22.2,22.5,.9,.3,.4,1.3,25.9,75
22103,1999-07-16,5.5,1003.9,89,22.6,22.6,.8,.2,.3,1,12.8,75
22103,1999-07-17,2.7,1004.6,89,22.3,22.5,.6,.1,.2,.8,9.2,11.8
22103,1999-07-18,2.5,1002.6,89,22.5,22.5,.5,.1,.2,.6,9.3,10.9
22103,1999-07-19,5.5,1003.7,89,23,23,1.2,.4,.6,1.7,10.7,75
22103,1999-07-20,8.2,1005.1,93,22.8,22.8,2.1,.7,1,2.7,13.3,75
22103,1999-07-21,6.2,1007.1,93,23.5,23.1,1.3,.4,.5,1.6,12.8,75
22103,1999-07-22,10.5,1002.7,92,23.9,23,4,1.4,3.1,8.3,10,11.8
22103,1999-07-23,3.8,1005.9,95,23,22.4,1.6,.5,.8,2.6,9,10.2
22103,1999-07-24,5.7,1005.9,91,22.9,22.5,1.9,.6,1.2,3.5,21.2,75
22103,1999-07-25,4.2,1007.3,92,24.1,23.1,1.3,.4,.7,2.2,9.4,10.9
22103,1999-07-26,9.3,1003,88,24.1,23,2.5,.9,1.2,3.4,10.2,11.8
22103,1999-07-27,14.8,989.7,92,23.5,22.1,5.6,2,2.9,8.5,10.2,11.8
22103,1999-07-28,5.6,1001.8,94,23.4,22.2,2.7,.9,1.6,5.4,10,11.8
22103,1999-07-29,6,1003.9,96,23.7,22.3,2.3,.8,1.2,3.1,10.6,11.8
22103,1999-07-30,7.5,1006.9,93,23.6,22.1,3.4,1.2,4.7,11.5,11.7,75
22103,1999-07-31,4.9,1007.6,95,23.7,22.4,2,.7,.9,2.5,6.8,10.9
22103,1999-08-01,4.1,1005.5,94,24.3,23.5,1.8,.6,.7,2.4,9.6,11.8
22103,1999-08-02,5.8,1002.7,90,24.9,24,3.1,1.1,1.6,4.9,10.5,11.8
22103,1999-08-03,12.7,998.9,87,23.6,21.8,8.3,3,5.6,14.5,11.2,14.3
22103,1999-08-04,4.3,1007.6,95,21.4,20.8,2.5,.8,1.4,4,9.4,10.9
22103,1999-08-05,5.7,1005.6,91,22.3,21.1,1.5,.6,.7,2,11.6,14.3
22103,1999-08-06,6.2,999.7,90,22.7,21.2,1.7,.6,.7,2.3,11.2,11.8
22103,1999-08-07,9.8,995.3,89,23.4,22.2,2.7,.9,1.2,4.1,13.1,75
22103,1999-08-08,5,1000.7,93,23.6,22.6,1.7,.6,.7,2.2,9.7,10.9
22103,1999-08-09,6.5,1004.8,92,23.7,22.8,1.7,.6,.8,2.6,9.5,10.9
22103,1999-08-10,4.4,1006.1,93,23.7,23.2,2.1,.7,1,3.2,8.9,9.5
22103,1999-08-11,2.9,1006,96,23.5,23.6,1.2,.4,.5,1.6,7.9,9.5
22103,1999-08-12,4.5,1004.9,91,23.9,23.1,1.2,.4,.5,1.6,7.7,10.2
22103,1999-08-13,4.3,1006.6,87,24.1,23.8,1.3,.4,.5,1.4,9,10.2
22103,1999-08-14,6.7,1008.8,87,24,23.2,1.9,.6,.8,2.6,8.4,9
22103,1999-08-15,7.5,1008.5,88,24.1,23.4,2.2,.7,.9,3,7.7,9
22103,1999-08-16,7.8,1006.3,85,24.1,23.3,2,.7,.8,2.4,17.9,75
22103,1999-08-17,3.1,1005.1,89,24.4,24.4,1.1,.3,.7,2.1,17.8,75
22103,1999-08-18,3.9,1006.5,91,24.4,24.5,.8,.3,.3,.9,12.4,75
22103,1999-08-19,3.8,1009.1,94,24.2,24.5,,.2,.3,,,
22103,1999-08-20,3,1008.8,90,24.8,24.7,.9,.3,.5,1.2,16.7,75
22103,1999-08-21,6.2,1008.5,90,23.8,23.8,2.3,.7,1.3,4.4,11,12.8
22103,1999-08-22,3.8,1009.5,93,23.8,24.1,2.1,.8,1.1,2.9,10.2,11.8
22103,1999-08-23,5.8,1011.3,89,23.2,23.6,2.7,.9,1.1,3.5,10.1,10.9
22103,1999-08-24,4.2,1013.5,81,23.4,23.6,1.4,.5,.6,2,9.5,10.9
22103,1999-08-25,4.8,1010.7,79,23.1,23.4,1.1,.3,.5,1.5,9,30
22103,1999-08-26,5.3,1005.4,92,24.6,24,2.5,.8,1.2,3.6,18.3,75
22103,1999-08-27,3.3,1007.7,86,23.4,23.5,2.1,.7,1.1,3.1,7.7,9
22103,1999-08-28,3.9,1010.5,88,23.4,23.5,1.8,.6,1,2.5,7.7,9
22103,1999-08-29,2.7,1009.8,90,23.6,23.8,1.1,.3,.5,1.4,10.2,75
22103,1999-08-30,4.4,1006.7,93,23.3,23.5,1.7,.5,.9,2.8,20.7,75
22103,1999-08-31,8.9,1005.1,89,23.5,22.8,3.5,1.2,1.7,4.9,8.8,10.2
22103,1999-09-01,5.7,1012.1,88,23.3,22.7,1.6,.5,.8,2.6,8.7,75
22103,1999-09-02,6.7,1015.5,84,23.4,22.9,1.4,.5,.6,2,22.1,75
22103,1999-09-03,8,1016.9,85,23.2,22.6,1.6,.5,.6,1.9,40.3,75
22103,1999-09-04,7.2,,,,,1.9,.6,.9,2.7,19.6,75
22103,1999-09-05,4.6,1008.9,93,24,23.5,1.8,.6,.9,2.4,9.2,9.5
22103,1999-09-06,4.1,1007,93,24.1,23.1,1.3,.4,.6,1.7,6.6,9.5
22103,1999-09-07,5.8,1006.6,91,23.7,23,2,.7,1.4,3.4,13.1,75
22103,1999-09-09,2.2,1006.9,89,24.8,24.5,.6,.2,.2,.8,9.9,11.8
22103,1999-09-10,5.6,1002.1,93,24.4,23.4,1.5,.5,.6,2,24.5,75
22103,1999-09-11,3.5,1003.7,90,23.6,23.6,1.4,.5,.6,1.7,11.1,75
22103,1999-09-12,2.3,1006.5,88,23.9,24,1.1,.3,.5,1.6,12.8,75
22103,1999-09-13,3.1,1007.6,94,23.4,22.9,.8,.2,.3,1.1,9.7,11.8
22103,1999-09-14,3.4,1004.5,89,24.7,25.4,.7,.2,.4,1.4,16.2,75
22103,1999-09-15,6.4,1007.6,77,25,25.4,1.8,.6,1.2,3.7,9.9,10.9
22103,1999-09-16,12.2,1010.6,79,24.3,24.6,3.4,1.2,1.5,4.2,12.7,75
22103,1999-09-17,15.3,1009.8,87,22.7,25,,1.6,2,,12.4,75
22103,1999-09-18,,1010.8,87,24.5,25.6,,,,,,
22103,1999-09-19,7.8,1008.6,90,25.9,25.9,2.3,.8,1.1,3.9,17.3,75
22103,1999-09-20,9.8,1005.1,87,25.6,26.2,2.9,.9,1.4,4.7,25.8,75
22103,1999-09-21,15.6,1006.3,81,23.3,25.6,4.4,1.6,1.9,5.7,9.2,10.9
22103,1999-09-22,13.9,1006.6,85,22.3,25.6,3.8,1.4,1.8,4.8,9.9,10.9
22103,1999-09-23,11,1004.4,89,23.3,25.7,3.3,1.2,2.1,5.5,11.1,14.3
22103,1999-09-24,10.8,1002.4,81,22.9,25.1,3.2,1.2,2.1,5.9,12.2,16.7
22103,1999-09-25,7.3,1014.1,69,22.2,24.3,1.3,.5,.6,1.8,10,11.8
22103,1999-09-26,6,1018.5,61,22.7,24.1,.9,.3,.4,1.3,10,10.9
22103,1999-09-27,3.5,1019.4,71,22.8,24.7,.8,.2,.3,1.1,10.2,11.8
22103,1999-09-28,3.2,1018.4,76,23.2,25,.6,.2,.3,.9,10.1,12.8
22103,1999-09-29,3.7,1016,77,23.8,25.2,.7,.2,.3,1,19.4,75
22103,1999-09-30,6.5,1016.2,75,24.1,25.5,1.1,.3,.8,2.7,24.4,75
22103,1999-10-01,7.2,,,,,2.2,.7,1.1,3.2,43.6,75
22103,1999-10-02,7.8,1012.5,77,22.4,25.4,1.5,.5,.7,2.2,44.9,75
22103,1999-10-03,6.6,1019.2,56,18.8,24.3,1.5,.5,.7,2.3,20.3,75
22103,1999-10-04,5.2,1020.9,55,20.3,24,1.2,.4,.5,1.7,10.7,14.3
22103,1999-10-05,2.7,1018.6,60,20.7,24.8,.9,.3,.4,1.1,10.2,11.8
22103,1999-10-06,3.3,1016.2,62,20.4,24.7,.7,.2,.2,.8,9.7,10.9
22103,1999-10-07,3.3,1014.1,67,20.2,24.2,1,.3,.5,1.3,10.9,12.8
22103,1999-10-08,4.5,1015,55,21.9,24,.9,.3,.4,1.2,9.8,10.9
22103,1999-10-09,7,1018.3,64,22.3,23.6,1.4,.5,.7,2.2,10.7,10.9
22103,1999-10-10,7.5,1015,82,23.1,23.2,2.8,.7,.8,19.3,10.9,12.8
22103,1999-10-11,6.3,1012.1,88,23,23,2.7,.8,1.1,4,9.2,10.9
22103,1999-10-12,5.7,1016.3,75,21.1,22.8,1.2,.4,.6,1.6,9.7,10.9
22103,1999-10-13,4.3,1017.1,72,21.6,22.8,1,.3,.4,1.4,13,75
22103,1999-10-14,5.3,1017.6,68,20.5,22.6,.8,.2,.3,1.1,18.7,75
22103,1999-10-15,7.5,1016.9,73,18.6,22.1,1.3,.4,.6,1.8,11.5,33.3
22103,1999-10-16,11,1021.9,50,13.9,21.2,2.1,.7,1,3.2,62.5,75
22103,1999-10-17,7.9,1023.2,54,13.7,20.5,1.4,.5,.8,2.6,31.3,75
22103,1999-10-18,4.1,1023,54,16.4,20.4,.7,.2,.3,1,9.9,11.8
22103,1999-10-29,5.3,1008.4,53,15.5,17.6,.1,0,0,.3,75,75
22103,1999-10-30,,1014.9,54,12.2,14.8,.1,0,0,.3,69.7,75
22103,1999-10-31,,1005.3,75,13.1,13.3,,,,,,
22103,1999-11-04,,1024.6,52,13.7,15,.7,.2,.4,1.4,31.1,75
22103,1999-11-05,4.7,1023.2,65,15,16.8,.8,.2,.4,1.2,31,75
22103,1999-11-06,3.1,1021.4,72,16.6,16.8,.4,.1,.1,.5,9.9,11.8
22103,1999-11-07,3.5,1016.4,75,16.9,17.1,.7,.2,.3,1,10.2,11.8
22103,1999-11-08,4.7,1013,75,16.6,16.9,.8,.2,.4,1.1,10.4,11.8
22103,1999-11-09,8.9,1018.5,64,15.9,16.7,2.3,.7,.8,2.8,10.2,11.8
22103,1999-11-10,6.6,1019.9,66,15.8,17,1.6,.5,.8,2.4,9.7,10.9
22103,1999-11-11,5.7,1012.9,76,17.5,17.1,1.1,.4,.8,2.1,10.3,11.8
22103,1999-11-12,9.3,1012.9,69,15.8,16.5,1.8,.6,.7,2.1,28.9,75
22103,1999-11-13,7.3,1020.6,62,15.7,16.2,1.2,.4,.7,1.9,18.4,75
22103,1999-11-14,8,1017.8,78,16.7,16.4,2,.6,.9,2.7,19,75
22103,1999-11-15,9.2,1015.2,71,14.8,16.7,1.9,.6,.8,2.6,48.7,75
22103,1999-11-16,8.9,1021.7,57,11.8,16,2.1,.7,1,3.1,9.8,10.9
22103,1999-11-17,5.5,1024.9,59,11.2,16.3,1.3,.4,.6,1.9,10,10.9
22103,1999-11-18,5.9,1022.6,61,12.3,15.3,1,.3,.4,1.3,13.9,75
22103,1999-11-19,2.3,1021.4,57,12.7,16.3,.6,.1,.3,1,12.6,15.8
22103,1999-11-20,4.6,1020.5,63,14.2,16.1,.7,.2,.4,1.3,12.7,15.8
22103,1999-11-21,4.4,1022.8,58,13.4,15.6,.6,.1,.2,.8,11.5,15
22103,1999-11-22,3,1021.9,59,14.8,15.4,.4,.1,.1,.5,13.7,75
22103,1999-11-23,5.2,1019.5,64,15.6,15.4,1,.3,.6,1.6,13.3,75
22103,1999-11-24,3.4,1013.7,70,16.5,16.4,.9,.3,.4,1.3,9.7,11.8
22103,1999-11-25,10.7,1013.6,66,11.7,15.6,2.2,.7,.9,2.7,34.1,75
22103,1999-11-26,10.1,1022.5,54,6.7,14.6,2.1,.7,1,3.2,31.6,75
22103,1999-11-27,5.9,1022.7,54,7.7,15.5,.9,.3,.4,1.2,10.5,10.9
22103,1999-11-28,8.9,1024,54,8.1,15.7,1.6,.5,.7,2.2,26.3,75
22103,1999-11-29,5.3,1026.2,53,8.7,15.6,.9,.3,.4,1.2,14.2,75
22103,1999-11-30,5.6,1028.5,49,10.7,15.3,.9,.3,.4,1.2,18.5,75
22103,1999-12-01,4.2,1028,55,11,14.6,.6,.2,.2,.8,10.2,11.8
22103,1999-12-02,7.7,1030.2,52,11.4,14.3,1.2,.4,.6,1.8,15.4,75
22103,1999-12-03,5.4,1032.4,58,11.8,15,1,.3,.5,1.5,11.5,15.8
22103,1999-12-04,5.1,1026.4,65,13.1,16,.9,.3,.3,1.1,9.6,11.8
22103,1999-12-05,8.2,1021.5,62,11.5,15.6,1.3,.4,.7,2.2,13.2,75
22103,1999-12-06,11.2,1022.2,56,8.4,14.9,2.1,.7,1,2.8,26,75
22103,1999-12-07,8.7,1028.2,58,7.9,14.4,1.5,.5,.8,2.3,28.8,75
22103,1999-12-08,5.6,1024.3,61,10.8,15.5,.9,.3,.6,1.8,9.5,10.2
22103,1999-12-09,8,1020,55,12,15.8,1.6,.5,.7,1.9,18.3,75
22103,1999-12-10,8.5,1018.5,61,12.2,15.8,1.5,.5,.8,2.2,15.9,75
22103,1999-12-11,9.6,1024.2,46,7.8,15.7,2,.6,.9,2.9,41.6,75
22103,1999-12-12,7.6,1023.8,49,7.5,15.4,1.3,.4,.9,2.2,27.8,75
22103,1999-12-13,8,1020.7,61,10.2,15.1,1.2,.4,.6,1.8,14.2,75
22103,1999-12-14,7.1,1021,59,8.4,15.3,1.2,.4,.6,1.8,31.8,75
22103,1999-12-15,7.2,1023.2,47,10.1,15,1.1,.4,.6,1.6,13.4,75
22103,1999-12-16,4.1,1023.1,56,12,14.8,.7,.2,.5,1.4,9.7,10.9
22103,1999-12-17,10.4,1023.5,60,6.4,13.7,1.7,.6,.7,2.3,49.8,75
22103,1999-12-18,10.2,1026.8,60,3.9,13,1.8,.6,.8,2.7,39.4,75
22103,1999-12-19,8.3,1025.5,62,2.7,13.5,1.4,.5,1.1,2.9,12.3,75
22103,1999-12-20,10.7,1026,64,2,13.2,2.5,.9,1.4,3.9,8.9,10.9
22103,1999-12-21,9.7,1025.4,62,2.7,13.7,1.7,.6,.8,2.4,24,75
22103,1999-12-22,11.3,1024.9,64,3.8,13.6,2.3,.8,1,3,16.4,75
22103,1999-12-23,7.4,1023.8,58,6.6,14.1,1.2,.4,.5,1.6,9.6,10.9
22103,1999-12-24,11.4,1016.3,53,9.1,13.7,2.9,1,1.3,4.7,21.4,75
22103,1999-12-25,10.6,1020.2,59,6,14.4,2.2,.7,1,3,24.3,75
22103,1999-12-26,7.5,1025.7,54,6.3,13.7,1.5,.5,.8,2.3,44.8,75
22103,1999-12-27,2.2,1028.4,60,10,15.5,.7,.2,.3,1,10.6,11.8
22103,1999-12-28,5.9,1022.7,63,12.4,16.5,.9,.3,.4,1.3,10.2,16.7
22103,1999-12-29,6.3,1019.5,61,8.7,15.7,.9,.3,.3,1.1,11,15
22103,1999-12-30,5.5,1020,61,10.2,15.3,.8,.3,.3,1.1,10.2,11.8
22103,1999-12-31,4.6,1022.3,63,11.6,15,.8,.2,.3,1,10,15
22103,2000-01-01,8.5,1020.6,69,13,14.5,2.1,.7,1,2.9,9.5,11.8
22103,2000-01-02,7.1,1015.5,68,12,14.6,2.1,.7,1,3.2,13.2,75
22103,2000-01-03,7.9,1019.1,57,7.4,15,1.4,.5,.7,2.3,25.8,75
22103,2000-01-04,4.8,1021.2,60,10.3,14.4,.8,.2,.3,1.2,10.7,14.3
22103,2000-01-05,7.3,1015.4,74,14.3,14.2,1.6,.5,.7,2.3,10.9,11.8
22103,2000-01-06,8.6,1013.7,79,10.5,14.2,2.2,.7,1,3.1,27.2,75
22103,2000-01-07,11.2,1021.7,61,3.4,14,2.4,.8,1.1,3.3,38.1,75
22103,2000-01-08,5.3,1022.5,62,5,13.8,.9,.3,.5,1.3,12.7,75
22103,2000-01-09,7.2,1018.3,76,7.7,14.1,1.1,.3,.6,1.7,11.5,20
22103,2000-01-10,8,1021.4,62,8.3,14,1.3,.4,.6,1.9,19.8,75
22103,2000-01-11,9.7,1021.3,69,9.8,14.4,2.2,.7,1.3,4,41,75
22103,2000-01-12,11.2,1013.9,81,11,14.7,3.1,1,1.3,4,22.4,75
22103,2000-01-13,10.1,1013.2,73,8.3,14.7,2,.7,.8,2.5,19.1,75
22103,2000-01-14,8.2,1019.5,65,5,13.7,1.4,.4,.6,1.8,9.8,10.2
22103,2000-01-15,6.4,1021,66,6.9,12.3,1.1,.4,.5,1.3,12.8,75
22103,2000-01-16,7.6,1018.3,78,8.2,12.7,1.4,.5,.6,1.7,10.4,15
22103,2000-01-17,9.4,1016.6,57,6.6,12.8,1.8,.6,.8,2.5,32.8,75
22103,2000-01-18,10.3,1017,59,5.5,12.8,2,.7,.9,2.8,23.5,75
22103,2000-01-19,11.8,1019.8,61,3.8,11.9,2.3,.8,1,3.1,48.2,75
22103,2000-01-20,11.9,1028.7,65,1.2,11.8,2.3,.8,.9,2.9,51.7,75
22103,2000-01-21,7.1,1035.4,51,1.5,11.5,1.4,.4,.7,2,15.4,75
22103,2000-01-22,5.2,1027.2,69,9.5,12.8,1.3,.4,.6,1.7,10.8,11.8
22103,2000-01-23,6.4,1021,79,9.9,13.2,1.8,.6,.8,2.3,8.2,10.2
22103,2000-01-24,9.1,1024.3,70,6,12.2,1.6,.5,.7,2.4,30.9,75
22103,2000-01-25,12.7,1025.8,59,2.1,11.9,2.3,.8,1.2,3,50.9,75
22103,2000-01-26,12.5,1026.7,66,.9,11.9,2.4,.8,1,2.9,50.3,75
22103,2000-01-27,8.4,1028.1,57,1.1,10.9,1.6,.5,.9,2.5,33.5,75
22103,2000-01-28,4.3,1030.9,59,3.6,12.9,.9,.3,.4,1.3,9.8,14.3
22103,2000-01-29,7.7,1030.4,64,5.7,12.8,1.1,.4,.5,1.4,13,75
22103,2000-01-30,11.6,1031.2,63,4.2,13.5,2.3,.8,1.1,3.3,56.1,75
22103,2000-01-31,10.4,1033.5,65,.7,13.1,1.9,.6,.9,2.7,57.3,75
22103,2000-02-01,8,1029.7,59,1.5,13.1,1.4,.5,.8,2.2,15.5,75
22103,2000-02-02,8.2,1028,62,3.3,12.2,1.3,.4,.7,2.5,17.5,75
22103,2000-02-03,8.3,1025.6,57,4.3,11,1.3,.4,.6,1.9,27.2,75
22103,2000-02-04,5.8,1027.2,57,5.1,12.3,.9,.3,.5,1.4,10.8,11.8
22103,2000-02-05,6.2,1021.2,75,9.7,12.9,1.2,.4,.5,1.6,10.3,11.8
22103,2000-02-06,9.6,1017.4,65,6.7,12.4,1.5,.5,.7,2,30.4,75
22103,2000-02-07,8.4,1013.7,63,5.5,11.6,1.4,.4,1,3.5,31.7,75
22103,2000-02-08,14.7,1014.5,68,1.4,11,3.1,1.1,1.4,4.6,28,75
22103,2000-02-09,11,1019.9,65,2,9.9,2.1,.7,.9,3.1,14.5,75
22103,2000-02-10,7,1019,62,3.9,11.4,1.2,.4,.6,1.6,10.2,11.8
22103,2000-02-11,7.3,1018.2,63,6.4,12,1,.3,.4,1.3,9.9,11.8
22103,2000-02-12,7.7,1017.4,64,6.6,11,1.1,.3,.5,1.4,19.4,75
22103,2000-02-13,4.2,1016.7,56,8.3,12.8,.7,.2,.4,1.6,20.2,75
22103,2000-02-14,10,1013.3,58,7.1,14.1,1.6,.5,.8,2.5,33.2,75
22103,2000-02-15,12.7,1017.1,67,1.9,11.6,2.9,1,1.2,3.5,43.8,75
22103,2000-02-16,10.9,1020.2,64,2.1,11.5,2.2,.8,1,3.2,19.5,75
22103,2000-02-17,9.9,1023.5,52,4,11.6,1.8,.6,.8,2.4,29.9,75
22103,2000-02-18,4.1,1023.2,53,4.6,11.1,.7,.2,.4,1.3,9.6,11.8
22103,2000-02-19,7.5,1012.6,69,8.1,11.9,1.4,.4,.7,2.1,19.1,75
22103,2000-02-20,10.1,1012.2,59,5.7,12.4,2.1,.7,1,2.7,11,37.5
22103,2000-02-21,9.3,1018.8,54,4.1,14.2,1.7,.5,.8,2.2,50.3,75
22103,2000-02-22,5.1,1020.9,44,5.2,13.8,1.1,.3,.7,2.2,24.6,75
22103,2000-02-23,5.4,1021.2,44,7.5,12,.8,.3,.5,1.6,10.3,11.8
22103,2000-02-24,10,1023.3,51,3.7,11.7,1.9,.6,.8,2.3,40,75
22103,2000-02-25,5.4,1021.9,48,2.7,11.6,1.2,.4,.7,2.2,33.6,75
22103,2000-02-26,9.1,1017.6,63,5.1,12.1,1.7,.5,.9,2.9,14.5,75
22103,2000-02-27,7.4,1022.7,48,6,11.6,1.6,.6,1,3.2,11.5,75
22103,2000-02-28,10.9,1023.7,53,5.5,12.2,2,.7,.9,2.6,56.5,75
22103,2000-02-29,6.3,1027.6,46,3.7,12.6,1.3,.4,.6,2.2,14.8,75
22103,2000-03-01,4.6,1026.9,50,6.9,13.1,.8,.2,.3,1,10,10.9
22103,2000-03-02,3.6,1024.6,59,9.8,13,.6,.2,.3,.9,10.1,11.8
22103,2000-03-04,5,1013.8,85,10,12.7,2.1,.7,1.1,3.1,7.5,9.5
22103,2000-03-05,5.1,1013.6,64,9.7,13.3,1,.3,.4,1.5,9.3,10.2
22103,2000-03-06,7.5,1014.8,54,8.8,12,1.1,.4,.5,1.8,9.5,10.2
22103,2000-03-07,10.5,1019.1,48,4.4,12.8,1.8,.6,.8,2.7,34.1,75
22103,2000-03-08,9.6,1020.7,57,4.8,12.2,1.7,.5,.7,2.7,35.7,75
22103,2000-03-09,8,1025.6,45,5.4,11.8,1.3,.4,.8,1.8,29.7,75
22103,2000-03-10,4.3,1025.4,61,7.4,12.2,.7,.2,.3,1,10.1,10.9
22103,2000-03-11,4.5,1015.5,60,9.5,12.2,.8,.2,.5,1.4,10.2,10.9
22103,2000-03-12,8.3,1013.5,58,10,12.4,1.4,.5,.6,2,15.3,75
22103,2000-03-13,5.6,1019.9,49,10,12.6,.9,.3,.5,1.5,12.5,75
22103,2000-03-14,4.6,1021.3,49,11,12.5,.6,.2,.3,.9,9.7,10.9
22103,2000-03-15,6.8,1012.4,74,10.8,12.2,1.2,.4,1,3.1,17,75
22103,2000-03-16,11,1007.8,68,8.4,12,2.7,.9,1.2,4,14.8,75
22103,2000-03-17,5.1,1018.3,59,9.4,12.4,1,.4,.6,1.7,15,75
22103,2000-03-18,3.8,1017.1,58,12.6,12.3,.9,.3,.6,1.7,9.5,10.9
22103,2000-03-19,7.2,1013.5,73,9.5,11.8,,.5,.8,,,
22103,2000-03-20,5.3,1019.4,64,9.8,11.9,1.4,.4,.7,2,8.6,10.9
22103,2000-03-21,3,1017.3,76,10.7,12.3,.8,.2,.3,1.1,10,14.3
22103,2000-03-22,10.9,1020.1,70,11.3,12.8,2.8,1,1.4,4.7,24.4,75
22103,2000-03-23,8.2,1013.4,73,10.1,12.9,1.9,.6,1.1,2.9,11.4,75
22103,2000-03-24,12.7,1015.5,45,8.8,12.7,2.5,.8,1.1,3.2,39.7,75
22103,2000-03-25,9.8,1020.1,55,8.8,11.9,2,.7,.9,3,38.3,75
22103,2000-03-26,7.9,1016.6,78,11.7,11.8,1.6,.6,.7,2.3,23.4,75
22103,2000-03-27,7,1012,80,13.6,11.6,2.2,.7,1.1,3.5,17.7,75
22103,2000-03-28,11.5,1003.4,70,11.1,11.8,3.7,1.2,1.7,4.8,18.6,75
22103,2000-03-29,13.2,1011.6,63,8.9,11.2,3.7,1.3,1.7,4.7,9.9,30
22103,2000-03-30,7.5,1013.1,62,10.2,11.1,1.4,.5,.8,2.1,13.2,75
22103,2000-03-31,4.3,1008.6,80,12.2,11.1,1.4,.4,.6,2.1,10,10.9
22103,2000-04-11,9.7,1014.7,61,9.6,12.3,1.9,.7,1.1,3.1,34.8,75
22103,2000-04-12,5.4,1008.8,74,12.4,12.2,1.1,.4,.4,1.5,10.2,10.9
22103,2000-04-13,4.1,1008.8,87,13.1,11.8,1.3,.4,.5,1.6,10.3,10.9
22103,2000-04-14,3.7,1009.5,84,12.6,11.9,1,.3,.5,1.8,10.4,10.9
22103,2000-04-15,,1007.9,70,12.2,12.1,1.3,.4,.7,2,9.9,10.9
22103,2000-04-17,5.4,1015.9,78,12.9,12.3,1.2,.4,.5,1.6,11.3,14.3
22103,2000-04-18,3.1,1016,77,14.1,12.4,1.1,.3,.5,1.4,11.8,16.7
22103,2000-04-19,7.3,,,,,2.2,.7,.9,3.3,25.6,75
22103,2000-04-20,4,1011.1,86,13.1,12.7,1.5,.5,.7,2.1,8.6,14.3
22103,2000-04-21,4.9,1007.6,90,13.3,13.4,.9,.3,.5,1.2,10.9,11.8
22103,2000-04-22,8.1,1005.8,72,13.4,13,1.8,.6,1.2,3.6,25.9,75
22103,2000-04-23,9.2,1008.1,57,13.1,12.5,1.9,.6,.8,2.4,35.4,75
22103,2000-04-24,5,1011.5,57,13,12.5,.9,.3,.6,1.6,13,75
22103,2000-04-25,3.5,1008.3,84,13.3,12.9,1,.3,.7,2,12.7,75
22103,2000-04-26,7.5,1000.9,85,12.7,12.9,2.2,.8,1,2.8,8.5,10.2
22103,2000-04-27,8.2,1006.5,73,12.9,12.4,2,.7,.8,2.7,23.8,75
22103,2000-04-28,7,1013.3,76,12.5,12.3,1.2,.4,.5,1.8,12.8,75
22103,2000-04-29,1.8,1016,76,14.3,13.8,.7,.2,.3,1,10.2,11.8
22103,2000-04-30,3.8,1010.1,88,12.9,13,.7,.2,.3,1,10.5,11.8
22103,2000-05-01,5.1,1008.7,74,12.6,12.9,1.1,.3,.7,2.4,12.5,75
22103,2000-05-02,6.6,1010.5,56,13,12.8,1.1,.4,.5,1.5,10.7,16.7
